serviceName,timestamp,ACS,AIOS,AWS,Agent_ping,Asm_Free_Tb,Buffers_used,CPU_Used_Pct,CPU_free_pct,CPU_frequency,CPU_idle_pct,CPU_iowait_time,CPU_kernel_number,CPU_number,CPU_pused,CPU_system_time,CPU_user_time,CPU_util_pct,Cache_used,Call_Per_Sec,Cpu_num,DFParaWrite_Per_Sec,DbFile_Used_Pct,DbTime,Disk_avgqu_sz,Disk_await,Disk_io_util,Disk_rd_ios,Disk_rd_kbs,Disk_svctm,Disk_wr_ios,Disk_wr_kbs,Exec_Per_Sec,FS_max_avail,FS_max_util,FS_total_space,FS_used_pct,FS_used_space,Free_disk_space,Free_inodes,Hang,ICMP_ping,Incoming_network_traffic,LFParaWrite_Per_Sec,LFSync_Per_Sec,Logic_Read_Per_Sec,Login_Per_Sec,MEM_Total,MEM_Used,MEM_Used_Pct,MEM_real_util,Memory_available,Memory_available_pct,Memory_free,Memory_total,Memory_used,Memory_used_pct,New_Tbs_Free_Gb,New_Tbs_Used_Pct,Num_of_processes,Num_of_running_processes,On_Off_State,Outgoing_network_traffic,PGA_Used_Pct,PGA_used_total,Page_pi,Page_po,Physical_Read_Per_Sec,Proc_Used_Pct,Proc_User_Used_Pct,Processor_load_15_min,Processor_load_1_min,Processor_load_5_min,Received_errors_packets,Received_packets,Received_queue,Recv_total,Redo_Per_Sec,Row_Lock,SEQ_Used_Pct,SctRead_Per_Sec,Send_total,Sent_errors_packets,Sent_packets,Sent_queue,SeqRead_Per_Sec,Sess_Active,Sess_Connect,Sess_Used_Temp,Sess_Used_Undo,Session_pct,Shared_memory,Swap_used_pct,System_block_queue_length,System_wait_queue_length,TPS_Per_Sec,Tbs_Free_Gb,Tbs_Used_Pct,TempTbs_Pct,Total_Tbs_Size,Total_disk_space,Total_inodes,UndoTbs_Pct,Used_Tbs_Size,Used_disk_space,Used_disk_space_pct,Used_inodes,Used_inodes_pct,User_Commit,Zombie_Process,container_cpu_used,container_fgc,container_fgct,container_mem_used,container_session_used,container_thread_idle,container_thread_running,container_thread_total,container_thread_used_pct,cost,count,proc,ss_total,succ_rate,tnsping_result_time,ACS_diff,AIOS_diff,AWS_diff,Agent_ping_diff,Asm_Free_Tb_diff,Buffers_used_diff,CPU_Used_Pct_diff,CPU_free_pct_diff,CPU_frequency_diff,CPU_idle_pct_diff,CPU_iowait_time_diff,CPU_kernel_number_diff,CPU_number_diff,CPU_pused_diff,CPU_system_time_diff,CPU_user_time_diff,CPU_util_pct_diff,Cache_used_diff,Call_Per_Sec_diff,Cpu_num_diff,DFParaWrite_Per_Sec_diff,DbFile_Used_Pct_diff,DbTime_diff,Disk_avgqu_sz_diff,Disk_await_diff,Disk_io_util_diff,Disk_rd_ios_diff,Disk_rd_kbs_diff,Disk_svctm_diff,Disk_wr_ios_diff,Disk_wr_kbs_diff,Exec_Per_Sec_diff,FS_max_avail_diff,FS_max_util_diff,FS_total_space_diff,FS_used_pct_diff,FS_used_space_diff,Free_disk_space_diff,Free_inodes_diff,Hang_diff,ICMP_ping_diff,Incoming_network_traffic_diff,LFParaWrite_Per_Sec_diff,LFSync_Per_Sec_diff,Logic_Read_Per_Sec_diff,Login_Per_Sec_diff,MEM_Total_diff,MEM_Used_diff,MEM_Used_Pct_diff,MEM_real_util_diff,Memory_available_diff,Memory_available_pct_diff,Memory_free_diff,Memory_total_diff,Memory_used_diff,Memory_used_pct_diff,New_Tbs_Free_Gb_diff,New_Tbs_Used_Pct_diff,Num_of_processes_diff,Num_of_running_processes_diff,On_Off_State_diff,Outgoing_network_traffic_diff,PGA_Used_Pct_diff,PGA_used_total_diff,Page_pi_diff,Page_po_diff,Physical_Read_Per_Sec_diff,Proc_Used_Pct_diff,Proc_User_Used_Pct_diff,Processor_load_15_min_diff,Processor_load_1_min_diff,Processor_load_5_min_diff,Received_errors_packets_diff,Received_packets_diff,Received_queue_diff,Recv_total_diff,Redo_Per_Sec_diff,Row_Lock_diff,SEQ_Used_Pct_diff,SctRead_Per_Sec_diff,Send_total_diff,Sent_errors_packets_diff,Sent_packets_diff,Sent_queue_diff,SeqRead_Per_Sec_diff,Sess_Active_diff,Sess_Connect_diff,Sess_Used_Temp_diff,Sess_Used_Undo_diff,Session_pct_diff,Shared_memory_diff,Swap_used_pct_diff,System_block_queue_length_diff,System_wait_queue_length_diff,TPS_Per_Sec_diff,Tbs_Free_Gb_diff,Tbs_Used_Pct_diff,TempTbs_Pct_diff,Total_Tbs_Size_diff,Total_disk_space_diff,Total_inodes_diff,UndoTbs_Pct_diff,Used_Tbs_Size_diff,Used_disk_space_diff,Used_disk_space_pct_diff,Used_inodes_diff,Used_inodes_pct_diff,User_Commit_diff,Zombie_Process_diff,container_cpu_used_diff,container_fgc_diff,container_fgct_diff,container_mem_used_diff,container_session_used_diff,container_thread_idle_diff,container_thread_running_diff,container_thread_total_diff,container_thread_used_pct_diff,cost_diff,count_diff,proc_diff,ss_total_diff,succ_rate_diff,tnsping_result_time_diff,label
os_019,1591032900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.66019399999999,0.002089,0.0,0.0,0.0,1.222824,3.251325,4.4183639999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.03823,1.37,0.33333334,0.0,0.0,0.0,2.0,0.387652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.032375667000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.05585500000002,90.51,0.0,0.0,7.449875,9.49,0.0,0.0,392.0,2.0,0.0,0.054827999999999995,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.035,0.055833,0.04375,0.0,79.0,0.0,289.87597999999997,0.0,0.0,0.0,0.0,0.281229,0.0,91.666664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,891296.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013149000000000001,0.0,0.0,0.0,0.15711900000000867,-0.0195,0.0,0.0,0.0,0.017450999999999883,0.12175499999999985,4.4183639999999995,-70.5301,0.0,0.0,0.0,0.0,0.0,-0.028654000000000002,-22.63,0.33333334,0.0,-0.001637,0.0,-1.0,0.02529300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013326670000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002404999999981783,90.51,-0.514469,0.0,0.000846999999999376,0.0,0.0,0.0,392.0,2.0,0.0,0.007460666000000005,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0004170000000000007,-0.03375000000000001,-0.00041700000000000764,0.0,79.0,0.0,26.61106000000001,0.0,0.0,0.0,0.0,0.021477000000000024,0.0,91.666664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,891296.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0
os_019,1591032960,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.71848,0.001393,0.0,0.0,0.0,1.2620930000000001,3.192082,4.281516000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.07498099999999999,34.52,0.0,0.0,0.0,0.0,3.0,0.463718,0.0,2.74023,95.0,348.18199999999996,74.8375,260.57099999999997,0.0,0.0,0.0,1.0,0.032473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.05837,90.51,0.0,0.0,7.447017999999999,9.49,0.0,0.0,0.0,0.0,0.0,0.056626335,0.0,0.0,0.0,416.0,0.0,0.0,0.0,0.034167,0.035,0.040833,0.0,0.0,0.0,298.22906,0.0,0.0,0.0,0.0,0.290524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0582859999999954,-0.0006960000000000003,0.0,0.0,0.0,0.039269,-0.059242999999999935,-0.13684799999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.036750999999999985,33.15000000000001,-0.33333334,0.0,0.0,0.0,1.0,0.07606600000000002,0.0,2.74023,95.0,348.18199999999996,74.8375,260.57099999999997,0.0,0.0,0.0,0.0,9.733299999999806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025149999999740658,0.0,0.0,0.0,-0.002857000000000553,0.0,0.0,0.0,-392.0,-2.0,0.0,0.0017983349999999981,0.0,0.0,0.0,-61.0,0.0,0.0,0.0,-0.0008330000000000004,-0.020833,-0.002916999999999996,0.0,-79.0,0.0,8.353079999999977,0.0,0.0,0.0,0.0,0.009294999999999998,0.0,-91.666664,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-891296.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0
os_019,1591033020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.55073,0.006963,0.0,0.0,0.0,1.233803,3.068429,4.4492720000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.060778,1.0,0.0,0.0,0.0,0.0,2.0,0.37354699999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.033716667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.06113,90.51,0.0,0.0,7.4456940000000005,9.48,0.0,0.0,0.0,0.0,0.0,0.055912334,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.032917,0.0225,0.035,0.0,0.0,0.0,285.57227,0.0,0.0,0.0,0.0,0.27720100000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16774999999999807,0.005569999999999999,0.0,0.0,0.0,-0.028289999999999926,-0.123653,0.16775600000000068,0.0,0.0,0.0,0.0,0.0,0.0,-0.01420299999999999,-33.52,0.0,0.0,0.0,0.0,-1.0,-0.090171,0.0,-2.74023,-95.0,-348.18199999999996,-74.8375,-260.57099999999997,0.0,0.0,0.0,0.0,0.0012436669999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027600000000091995,0.0,0.0,0.0,-0.0013239999999994367,-0.009999999999999787,0.0,0.0,0.0,0.0,0.0,-0.0007140009999999987,0.0,0.0,0.0,-208.0,0.0,0.0,0.0,-0.0012500000000000011,-0.012500000000000004,-0.005832999999999998,0.0,0.0,0.0,-12.656789999999999,0.0,0.0,0.0,0.0,-0.013322999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.0,0.0,0.0,0
os_019,1591033080,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.28503,0.006965000000000001,0.0,0.0,0.0,1.247319,3.187748,4.714976999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.061119000000000014,0.0,0.0,0.0,0.0,0.0,2.0,0.25551999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.040273998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.06234,90.52,0.0,0.0,7.4434130000000005,9.48,0.0,0.0,0.0,0.0,0.0,0.069661,0.0,0.0,20.603275,546.0,0.0,0.0,0.0,0.032083,0.021667,0.033333,0.0,0.0,0.0,311.13162,0.0,0.0,0.0,0.0,0.300427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2656999999999954,2.000000000001133e-06,0.0,0.0,0.0,0.013516000000000085,0.11931899999999995,0.26570499999999697,0.0,0.0,0.0,0.0,0.0,0.0,0.0003410000000000149,-1.0,0.0,0.0,0.0,0.0,0.0,-0.118027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006557331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012100000000003774,0.009999999999990905,0.0,0.0,-0.002280999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.013748666000000001,0.0,0.0,20.603275,338.0,0.0,0.0,0.0,-0.0008340000000000014,-0.0008330000000000004,-0.0016670000000000018,0.0,0.0,0.0,25.559349999999995,0.0,0.0,0.0,0.0,0.02322599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0
os_020,1591032780,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96.44646999999999,0.002784,0.0,0.0,0.0,1.039209,2.344957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077489,1.28,0.0,0.0,0.0,0.0,3.0,0.423382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.031842668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.84218,0.0,0.0,0.0,6.663647,8.49,0.0,0.0,0.0,0.0,0.0,0.054171000000000004,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.019167,0.010833,0.019583,0.0,0.0,0.0,278.3952,0.0,0.0,0.0,0.0,0.27005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30208999999999264,-0.011134999999999999,0.0,0.0,0.0,-0.0012250000000000314,0.18954799999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01997999999999999,-3.45,0.0,0.0,0.0,0.0,1.0,0.10998099999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002513997000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013189999999994484,0.0,0.0,0.0,0.01333300000000026,0.01999999999999957,0.0,0.0,0.0,0.0,0.0,0.005699999999999997,0.0,0.0,0.0,54.0,0.0,0.0,0.0,-0.0012500000000000011,-0.018334,-0.003334,0.0,0.0,0.0,-26.759860000000003,0.0,0.0,0.0,0.0,-0.024216000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
os_020,1591032840,0.0,0.0,0.0,1.0,0.0,0.015053,0.0,0.0,0.0,96.82445,0.01253,0.0,0.0,0.0,1.110949,2.285241,0.0,35.61604000000001,0.0,0.0,0.0,0.0,0.0,0.066866,0.0,0.0,0.0,0.0,2.0,3.0,0.33065500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.028876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.85665,0.0,36.22414000000001,78.50575,6.6486089999999995,8.47,0.0,0.0,391.0,1.0,0.0,0.050453335,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.01875,0.011667,0.018333000000000002,0.0,0.0,0.0,256.33435,0.0,0.0,0.0,0.0,0.248592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015053,0.0,0.0,0.0,0.37797999999999377,0.009746,0.0,0.0,0.0,0.07173999999999991,-0.05971599999999987,0.0,35.61604000000001,0.0,0.0,0.0,0.0,0.0,-0.010623000000000007,-1.28,0.0,0.0,0.0,2.0,0.0,-0.09272699999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029666679999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01447000000000287,0.0,36.22414000000001,78.50575,-0.015037999999999663,-0.01999999999999957,0.0,0.0,391.0,1.0,0.0,-0.0037176649999999954,0.0,0.0,0.0,12.0,0.0,0.0,0.0,-0.0004170000000000007,0.0008339999999999997,-0.0012500000000000011,0.0,0.0,0.0,-22.060850000000013,0.0,0.0,0.0,0.0,-0.021458000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0
os_020,1591032900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96.41025,0.010440999999999999,0.0,0.0,0.0,1.0539290000000001,2.2929939999999998,3.3826519999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.039822,0.0,0.6666667,0.0,0.0,2.0,3.0,0.36086399999999996,0.0,1.60233,92.0,299.962,52.022,156.046,0.0,0.0,0.0,1.0,0.03208067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8529,91.52,0.0,0.0,6.652168,8.48,0.0,0.0,0.0,0.0,0.0,0.049628,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.019583,0.027083,0.020416999999999998,0.0,77.0,0.0,283.157,0.0,0.0,0.0,0.0,0.272896,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015053,0.0,0.0,0.0,-0.4141999999999939,-0.002088999999999999,0.0,0.0,0.0,-0.05702000000000008,0.00775300000000012,3.3826519999999998,-35.61604000000001,0.0,0.0,0.0,0.0,0.0,-0.02704399999999999,0.0,0.6666667,0.0,0.0,0.0,0.0,0.030208999999999982,0.0,1.60233,92.0,299.962,52.022,156.046,0.0,0.0,0.0,0.0,0.00320467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003749999999996589,91.52,-36.22414000000001,-78.50575,0.0035589999999992017,0.009999999999999787,0.0,0.0,-391.0,-1.0,0.0,-0.0008253350000000034,0.0,0.0,0.0,-72.0,0.0,0.0,0.0,0.0008330000000000004,0.015416,0.0020840000000000025,0.0,77.0,0.0,26.82265000000001,0.0,0.0,0.0,0.0,0.02430400000000002,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0
os_020,1591032960,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96.67481,0.001392,0.0,0.0,0.0,1.079708,2.2924729999999998,3.325189,0.0,0.0,0.0,0.0,0.0,0.0,0.048905000000000004,0.0,0.0,0.0,0.0,41.0,3.0,0.362092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.028387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8564,91.53,0.0,0.0,6.649269,8.47,0.0,0.0,0.0,0.0,0.0,0.052451998,0.0,0.0,0.0,377.0,0.0,0.0,0.0,0.02,0.022917,0.020416999999999998,0.0,0.0,0.0,245.44333999999998,0.0,0.0,0.0,0.0,0.2422010000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2645599999999888,-0.009049,0.0,0.0,0.0,0.025779,-0.0005209999999999937,-0.05746300000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.009082999999999994,0.0,-0.6666667,0.0,0.0,39.0,0.0,0.0012280000000000069,0.0,-1.60233,-92.0,-299.962,-52.022,-156.046,0.0,0.0,0.0,0.0,-0.00369367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034999999999882907,0.010000000000005116,0.0,0.0,-0.0028989999999993192,-0.009999999999999787,0.0,0.0,0.0,0.0,0.0,0.002823998000000001,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0004170000000000007,-0.004166,0.0,0.0,-77.0,0.0,-37.713659999999976,0.0,0.0,0.0,0.0,-0.03069499999999997,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-170400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.0,0.0,0.0,0
os_020,1591033020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96.680145,0.002088,0.0,0.0,0.0,1.01945,2.161372,3.3198540000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.057624,0.0,0.33333334,0.0,0.0,21.28,3.0,0.32155500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.034313332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.85813,91.53,0.0,0.0,6.646464999999999,8.47,0.0,0.0,0.0,0.0,0.0,0.050316665,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.01875,0.012083,0.017917,0.0,0.0,0.0,306.00787,0.0,0.0,0.0,0.0,0.290978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00533500000000231,0.000696,0.0,0.0,0.0,-0.06025799999999992,-0.13110100000000013,-0.0053349999999996464,0.0,0.0,0.0,0.0,0.0,0.0,0.008719000000000005,0.0,0.33333334,0.0,0.0,-19.72,0.0,-0.04053699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005926332000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017300000000091134,0.0,0.0,0.0,-0.002804000000001139,0.0,0.0,0.0,0.0,0.0,0.0,-0.002135333000000003,0.0,0.0,0.0,28.0,0.0,0.0,0.0,-0.0012500000000000011,-0.010834,-0.0025000000000000022,0.0,0.0,0.0,60.56453000000002,0.0,0.0,0.0,0.0,0.04877699999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,0.0,0.0,0
os_020,1591033080,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96.34798,0.043868,0.0,0.0,0.0,1.1307770000000001,2.411736,3.652024,0.0,0.0,0.0,0.0,0.0,0.0,0.051273,7.92,0.33333334,0.0,0.0,0.0,3.0,0.464175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.039923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.855675,91.53,0.0,0.0,6.6515429999999975,8.47,0.0,0.0,0.0,0.0,0.0,0.06836367,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.020416999999999998,0.030833,0.020833,0.0,0.0,0.0,353.4151,0.0,0.0,0.0,0.0,0.34745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3321649999999892,0.04178,0.0,0.0,0.0,0.11132699999999997,0.2503639999999998,0.33216999999999963,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063510000000000025,7.92,0.0,0.0,0.0,-21.28,0.0,0.14261999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005609667999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002454999999997653,0.0,0.0,0.0,0.00507799999999925,0.0,0.0,0.0,0.0,0.0,0.0,0.018047005000000005,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0016670000000000018,0.01875,0.002916000000000002,0.0,0.0,0.0,47.40722999999997,0.0,0.0,0.0,0.0,0.056471999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0
